provider,region,instance
gcp,southamerica-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-8
gcp,southamerica-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-16
gcp,southamerica-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-32
gcp,southamerica-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-64
gcp,southamerica-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-2
gcp,southamerica-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-4
gcp,southamerica-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-8
gcp,southamerica-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-16
gcp,southamerica-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-32
gcp,southamerica-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-64
gcp,southamerica-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-1
gcp,southamerica-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-2
gcp,southamerica-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-4
gcp,southamerica-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-8
gcp,southamerica-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-16
gcp,southamerica-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-32
gcp,southamerica-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-64
gcp,southamerica-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-2
gcp,southamerica-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-4
gcp,southamerica-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-8
gcp,southamerica-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-16
gcp,southamerica-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-32
gcp,southamerica-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-64
gcp,southamerica-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-2
gcp,southamerica-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-4
gcp,southamerica-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-8
gcp,southamerica-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-16
gcp,southamerica-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-32
gcp,southamerica-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-64
gcp,asia-northeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-1
gcp,asia-northeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-2
gcp,asia-northeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-4
gcp,asia-northeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-8
gcp,asia-northeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-16
gcp,asia-northeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-32
gcp,asia-northeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-64
gcp,asia-northeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-2
gcp,asia-northeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-4
gcp,asia-northeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-8
gcp,asia-northeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-16
gcp,asia-northeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-32
gcp,asia-northeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-64
gcp,asia-northeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-2
gcp,asia-northeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-4
gcp,asia-northeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-8
gcp,asia-northeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-16
gcp,asia-northeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-32
gcp,asia-northeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-64
gcp,asia-northeast1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-1
gcp,asia-northeast1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-2
gcp,asia-northeast1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-4
gcp,asia-northeast1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-8
gcp,asia-northeast1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-16
gcp,asia-northeast1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-32
gcp,asia-northeast1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-64
gcp,asia-northeast1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-2
gcp,asia-northeast1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-4
gcp,asia-northeast1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-8
gcp,asia-northeast1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-16
gcp,asia-northeast1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-32
gcp,asia-northeast1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-64
gcp,asia-northeast1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-2
gcp,asia-northeast1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-4
gcp,asia-northeast1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-8
gcp,asia-northeast1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-16
gcp,asia-northeast1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-32
gcp,asia-northeast1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-64
gcp,europe-west2-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-1
gcp,europe-west2-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-2
gcp,europe-west2-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-4
gcp,europe-west2-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-8
gcp,europe-west2-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-16
gcp,europe-west2-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-32
gcp,europe-west2-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-64
gcp,europe-west2-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-2
gcp,europe-west2-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-4
gcp,europe-west2-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-8
gcp,europe-west2-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-16
gcp,europe-west2-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-32
gcp,europe-west2-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-64
gcp,europe-west2-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-2
gcp,europe-west2-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-4
gcp,europe-west2-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-8
gcp,europe-west2-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-16
gcp,europe-west2-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-32
gcp,europe-west2-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-64
gcp,asia-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-1
gcp,asia-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-2
gcp,asia-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-4
gcp,asia-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-8
gcp,asia-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-16
gcp,asia-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-32
gcp,asia-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-64
gcp,asia-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-2
gcp,asia-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-4
gcp,asia-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-8
gcp,asia-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-16
gcp,asia-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-32
gcp,asia-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-64
gcp,asia-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-2
gcp,asia-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-4
gcp,asia-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-8
gcp,asia-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-16
gcp,asia-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-32
gcp,asia-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-64
gcp,europe-west2-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-1
gcp,europe-west2-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-2
gcp,europe-west2-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-4
gcp,europe-west2-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-8
gcp,europe-west2-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-16
gcp,europe-west2-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-32
gcp,europe-west2-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-64
gcp,europe-west2-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-2
gcp,europe-west2-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-4
gcp,europe-west2-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-8
gcp,europe-west2-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-16
gcp,europe-west2-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-32
gcp,europe-west2-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-64
gcp,europe-west2-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-2
gcp,europe-west2-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-4
gcp,europe-west2-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-8
gcp,europe-west2-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-16
gcp,europe-west2-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-32
gcp,europe-west2-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-64
gcp,europe-west1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-1
gcp,europe-west1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-2
gcp,europe-west1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-4
gcp,europe-west1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-8
gcp,europe-west1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-16
gcp,europe-west1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-32
gcp,europe-west1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-64
gcp,europe-west1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-2
gcp,europe-west1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-4
gcp,europe-west1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-8
gcp,europe-west1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-16
gcp,europe-west1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-32
gcp,europe-west1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-64
gcp,europe-west1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-2
gcp,europe-west1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-4
gcp,europe-west1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-8
gcp,europe-west1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-16
gcp,europe-west1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-32
gcp,europe-west1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-64
gcp,europe-west1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-1
gcp,europe-west1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-2
gcp,europe-west1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-4
gcp,europe-west1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-8
gcp,europe-west1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-16
gcp,europe-west1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-32
gcp,europe-west1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-64
gcp,europe-west1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-2
gcp,europe-west1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-4
gcp,europe-west1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-8
gcp,europe-west1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-16
gcp,europe-west1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-32
gcp,europe-west1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-64
gcp,europe-west1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-2
gcp,europe-west1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-4
gcp,europe-west1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-8
gcp,europe-west1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-16
gcp,europe-west1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-32
gcp,europe-west1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-64
gcp,us-east4-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-1
gcp,us-east4-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-2
gcp,us-east4-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-4
gcp,us-east4-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-8
gcp,us-east4-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-16
gcp,us-east4-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-32
gcp,us-east4-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-64
gcp,us-east4-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-2
gcp,us-east4-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-4
gcp,us-east4-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-8
gcp,us-east4-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-16
gcp,us-east4-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-32
gcp,us-east4-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-64
gcp,us-east4-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-2
gcp,us-east4-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-4
gcp,us-east4-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-8
gcp,us-east4-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-16
gcp,us-east4-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-32
gcp,us-east4-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-64
gcp,us-east4-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-1
gcp,us-east4-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-2
gcp,us-east4-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-4
gcp,us-east4-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-8
gcp,us-east4-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-16
gcp,us-east4-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-32
gcp,us-east4-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-64
gcp,us-east4-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-2
gcp,us-east4-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-4
gcp,us-east4-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-8
gcp,us-east4-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-16
gcp,us-east4-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-32
gcp,us-east4-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-64
gcp,us-east4-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-2
gcp,us-east4-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-4
gcp,us-east4-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-8
gcp,us-east4-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-16
gcp,us-east4-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-32
gcp,us-east4-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-64
gcp,us-central1-f,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-1
gcp,us-central1-f,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-2
gcp,us-central1-f,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-4
gcp,us-central1-f,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-8
gcp,us-central1-f,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-16
gcp,us-central1-f,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-32
gcp,us-central1-f,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-64
gcp,us-central1-f,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-2
gcp,us-central1-f,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-4
gcp,us-central1-f,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-8
gcp,us-central1-f,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-16
gcp,us-central1-f,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-32
gcp,us-central1-f,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-64
gcp,us-central1-f,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-2
gcp,us-central1-f,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-4
gcp,us-central1-f,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-8
gcp,us-central1-f,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-16
gcp,us-central1-f,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-32
gcp,us-central1-f,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-64
gcp,us-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-1
gcp,us-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-2
gcp,us-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-4
gcp,us-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-8
gcp,us-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-16
gcp,us-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-32
gcp,us-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-64
gcp,us-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-2
gcp,us-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-4
gcp,us-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-8
gcp,us-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-16
gcp,us-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-32
gcp,us-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-64
gcp,us-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-2
gcp,us-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-4
gcp,us-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-8
gcp,us-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-16
gcp,us-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-32
gcp,us-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-64
gcp,us-east4-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-1
gcp,us-east4-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-2
gcp,us-east4-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-4
gcp,us-east4-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-8
gcp,us-east4-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-16
gcp,us-east4-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-32
gcp,us-east4-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-64
gcp,us-east4-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-2
gcp,us-east4-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-4
gcp,us-east4-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-8
gcp,us-east4-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-16
gcp,us-east4-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-32
gcp,us-east4-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-64
gcp,us-east4-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-2
gcp,us-east4-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-4
gcp,us-east4-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-8
gcp,us-east4-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-16
gcp,us-east4-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-32
gcp,us-east4-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-64
gcp,us-west1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-1
gcp,us-west1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-2
gcp,us-west1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-4
gcp,us-west1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-8
gcp,us-west1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-16
gcp,us-west1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-32
gcp,us-west1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-64
gcp,us-west1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-2
gcp,us-west1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-4
gcp,us-west1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-8
gcp,us-west1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-16
gcp,us-west1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-32
gcp,us-west1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-64
gcp,us-west1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-2
gcp,us-west1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-4
gcp,us-west1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-8
gcp,us-west1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-16
gcp,us-west1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-32
gcp,us-west1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-64
gcp,asia-southeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-1
gcp,asia-southeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-2
gcp,asia-southeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-4
gcp,asia-southeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-8
gcp,asia-southeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-16
gcp,asia-southeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-32
gcp,asia-southeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-64
gcp,asia-southeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-2
gcp,asia-southeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-4
gcp,asia-southeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-8
gcp,asia-southeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-16
gcp,asia-southeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-32
gcp,asia-southeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-64
gcp,asia-southeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-2
gcp,asia-southeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-4
gcp,asia-southeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-8
gcp,asia-southeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-16
gcp,asia-southeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-32
gcp,asia-southeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-64
gcp,europe-west2-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-1
gcp,europe-west2-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-2
gcp,europe-west2-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-4
gcp,europe-west2-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-8
gcp,europe-west2-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-16
gcp,europe-west2-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-32
